,user_nickname,content,region,city,signature,count_en,count_dg,count_sp,count_zh,count_pu,ads_status,phone_status,kind_words,num_words,name_status,name_phone
7959,愛不言弃こ,"@所有人 【香烟质量】 我卖的烟跟商场超市里卖的缴税烟是一样的烟丝和口感?
注：我卖的烟可扫条形码可以扫描出价格，防伪码。只是没有缴税，所以价格比较低。 就按中华卷烟厂一条软中华的税钱都可以买我两条烟了。所以说不是烟贵 而是中国的烟草税太贵了。所以说各位老板 放心购买。
全国包邮，质量不满意可退
软中华 180/条
硬中华 160/条
中华5000 160元/条
黑中华 160元/条
铁盒中华 280元/条
牡丹333 100元/条
黄牡丹 120元/条
黄芙蓉 120元/条
蓝芙蓉 160元/条
玉溪 120元/条
和谐玉溪 180元/条
善尚玉溪 180元/条
云烟（珍品）120元/条
云烟福云 160元/条
紫云 80元/条
小 苏 120元/条
大 苏 160元/条
软蓝楼 120元/条
黄鹤楼珍品 180元/条
红南京 80元/条
蓝白沙 80元/条
13利群 80元/条
新口味利群 160元/条
阳光利群 160元/条
长嘴利群 130元/条
蓝色妖姬 150元/条
大熊猫 120元/条
小熊猫 150元/条
港版大熊猫 150元/条
大公鸡 180元/条
游泳 180元/条
钻石荷花 180元/条
冬虫夏草 180元/条
黑冰爆珠 160元/条
黑兰州 120元/条
鸭绿江 120元/条
双喜1906 80元/条
盒经典 80元/条

木盒南京九五 260/条
木盒黄鹤楼1916 260元/条
木盒黄鹤楼漫天游 280元/条
木盒黄金叶天叶 280元/条
木盒大重九 280元/条
木盒和天下 280元/条
木盒钻石芙蓉王 280元/条
木盒云烟印象软礼 280元/条
木盒荷花（软） 280元/条
木盒天骄圣地 280元/条
木盒玉溪境界 280元/条
木盒红河道 280元/条
木盒大中华 280元/条
木盒阿里山 280元/条
木盒贵烟国酒香 280元/条
木盒12生肖 300元/条
木盒五彩芙蓉王 300元/条
木盒牡丹王 350元/条

细枝中华 180元/条
细枝熊猫 180元/条
细枝玉溪 180元/条
细枝神秘花园 220元/条
细枝冬虫夏草 220元/条
细枝钻石芙蓉王 220元/条
细枝南京炫赫门 120元/条
细枝南京雨花石 150元/条
细枝南京十二钗 150元/条
细枝黄金叶天香 180元/条
细枝阳光利群 180元/条
细枝和天楼 220元/条
细枝蓝色妖姬 220元/条
细枝十二生肖 350元/条
细枝五彩芙蓉王 380元/条                                                                                    需要的朋友们可以加我微信哦！",广东,深圳,0,0,0,0,0,0,1,1,0,0,1,1
7963,专业园艺质优价低6476871678,专业砍树！专业前后院铺砖，做 deck，围栏，换草皮，园艺规划，栽花种树，开地下室，等一切和园艺有关的工程。质优价低！免费评估和设计,,,"铺车道，铺砖，做deck,围栏，填游泳池等，免费评估和设计！",4,0,0,20,6,0,1,1,1,0,0
7966,Jean(647-295-5708),@Sophie 请问今天在哪里取擀面皮？,Toronto,,十五年经验的多伦多顶尖经纪,0,0,0,13,0,0,1,0,0,1,0
7988,Jason室内室外装修6474488466,"🏡早上好朋友们：你们房子：室外：室内、需要做的话请联系我。（室外🏡 走道铺砖:围拦:阳台,补漏：平台烧火：烟囱：包铝片：水涧：屋顶）🏡（室内装修🏡厨柜：厨房. 卫生间：瓷砖地板. 地下室：包括商业装修.）本人十几年经验质量保证价格合理，如有朋友介绍房子可以抽百份5到10，如自家装修可以八到九折优惠，估价免费欢迎来电.别错过机会联系电话6474488466林先生谢谢",,,承接室内室外大小工程十几年加拿大经验有意请电6474488466谢谢,0,10,0,24,0,0,0,1,1,0,0
7989,快递到全球🍉,1,江苏,苏州,0,0,0,0,0,0,1,1,0,0,0,1
7995,Nikita¹⁵²⁰⁷¹⁸⁸⁰⁰⁷,"老兵团队•全国接单👇合法追债、寻人找址、法律援助
受理全国企业债务、明间债款、死债
烂债、三角债、借款欠款、骗款、贷款、工程款
不成功不收费！
热线📞️:4001-828-007
在线咨询微信:Vip007-001",广东,深圳,"专业寻人寻址、法律援助合法收债<span class=""emoji emoji260e""></span>️15207188007",24,14,2,14,10,0,0,5,6,1,1
8001,中国～海外国际快递小飞,"从中国寄货物到国外🎉🎉大量接收 欧美 食品双清包税
📦1⃣️派送到门
📦2⃣️免费代收淘宝货品，免费仓储，更人性化服务
📦3⃣️多件货品免费合并打包，更省钱。
📦4⃣️客服一对一服务，全程物流跟踪，信息提示，让您更省心。
📦5⃣ 国内出发，全球可到达✈，👏👏👏需要加微信:liu463728   电话 15179488386",广东,深圳,0,0,0,0,0,0,1,1,0,0,0,1
8017,车库门6477816306,【58同城】安装各种车库门 代装电动开门机，请致电李师傅：647-781-6306安装各种车库门【保温门、铁皮门】专业安装，美观大方，经久耐用，质优价廉。代装电动开门机。2,Ontario,Toronto,幸福安康 ,0,0,1,4,0,1,1,0,0,0,0
8025,玉昕,1,广东,揭阳,专营翡翠,0,0,0,4,0,1,1,0,0,1,1
8043,fun,@Sophie 你好，什么时候可以定下周的？我错过好几次了[抓狂],Toronto,,0,0,0,0,0,0,1,1,0,0,1,1
8051,PatrickW,什么是独家本？,Toronto,,0,0,0,0,0,0,1,1,0,0,1,1
8062,贤士,哇，这水平。干装修得心应手[OK]😂,Hamilton,,0,0,0,0,0,0,1,1,0,0,1,1
8067,AA麦兜😘,咱们群里还有没领到减肥食谱的吗 主要针对产后肥胖和顽固性肥胖 效果非常好的 加我可以免费发给大家啊,山东,聊城,上班时间早九晚六，月瘦12-18斤,0,4,0,11,2,1,1,2,2,1,1
8081,Eva-liu,1,Ontario,Toronto,生活优品质.生命高价值.,0,0,0,10,2,1,1,0,0,1,1
8084,顺景装修,1,Toronto,,0,0,0,0,0,0,1,1,0,0,0,1
8097,艳秋,需要美国🇺🇸英国🇬🇧澳洲加拿大🇨🇦欧洲亚洲华人群的朋友们联系我，,Prince Edward Island,Others,0,0,0,0,0,0,1,1,0,0,1,1
8104,秋天秋雨,5% 订金就可以买个新楼花啦！DuEast Condo精品公馆-多伦多市中心价格最低的楼花-著名开发商DANIELS-铂金经纪WENDY 4168181466,福建,福州,0,0,0,0,0,0,1,1,0,0,1,1
8117,专业代购代买飞机票,"6折接：uber eats 外卖🍕🍟🍺
4折接：uber 美国地区 🚗

                                     大量接全球机票价格低包登机售后服务好？，。                              大量接购物只要账户有交易记录的老账户就可以包出货！                  大量接购物只要账户有交易记录的老账户就可以包出货………………还等什么赶紧联系我吧……

长期换美国澳洲群招代理招代理",North Dakota,Grand Forks,专业代缴费,0,0,0,5,0,0,1,0,0,0,1
8123,你被群主移除群聊,"午夜剧场、睡不着可以看看
男士短片，女士止步[捂脸][捂脸][捂脸]😝

http://t.cn/Rup6Mek",河北,保定,0,0,0,0,0,0,1,1,0,0,1,1
8125,william,@专业砍树 室内外装修 请问这种树砍掉并拿走，能做吗？,Toronto,,world war Z,9,0,2,0,0,1,1,3,3,1,1
8134,边亭控股（集团）王思瑶,致帮过我的贵人,北京,朝阳,人无远虑 必有近忧,0,0,1,8,0,1,1,0,0,1,1
8135,娜娜,"一台电脑、一根网线、陪着家人、足不出户，谈笑间轻松成交全国乃至全球的生意！
        不出差，不邀约、不囤货、自动筛选，相比曾经东奔西跑的营销生涯，现在终于体会到住家创业做网商的轻松、自由。
       有人教，有人帮，不用担心口才，没有人脉。合法 稳定 ，让你周薪过万，诚心了解、
免费注册系统：http://t.cn/REk3U3Q
注册后请及时联系咨询导师，点击我的名片全方位了解三生云商事业：http://t.cn/Ru0U35G  ",,,0,0,0,0,0,0,1,1,0,0,1,1
8137,👑Sandra-容玺·斑美拉代理👑,中国外交部，你承包了我一年的笑点,Toronto,,我的心切慕你，如鹿切慕溪水。,0,0,0,12,2,1,1,0,0,0,1
8157,顽转多伦多💗🏡,一个女生把十年的人生交给大城市，会换来什么？,,,买卖投资 一网打尽,0,0,1,8,0,0,1,0,0,0,1
8168,Lisa,跟大家分享一下，我每次会买一个家庭装擀面皮，然后分成小袋，都冻起来。每次拿出来一小袋，在锅里蒸几分钟，然后在凉一会，再调进料汁和辣椒油。这样吃和新做出来的口感一样。还能储藏。,陕西,西安,"If u don't travel around,you'd think this is the world!",42,0,9,0,4,1,1,13,13,1,1
8173,快乐旅游7786807111,温哥华快乐旅游，旅游全天包车、接送🚗 🚐 🚌 ：温哥华的夏季来了！我们拥有两部SUV高档奔驰汽车；7/8座商务车🚙 3部，全新12座奔驰商旅车🚐 3部，另外还有24座、48座旅游车，两部房车（食宿都在车上适合长途几天旅行的旅客；重点推出以下行程：温哥华一日游（多日游）；维多利亚一日游（多日游）；惠斯勒一日游（多日游）；班芙线6-8日游，我们还有西雅图一日游（多日游），奥特莱丝购物专线；一切机场接送、市区接送等用车服务的赶快联系我们吧。📞️ Jack 7786807111  微信：17786807111,,,温哥华机场接送，班芙旅游包车,0,0,0,13,1,0,1,0,0,0,0
8181,僵小鱼,"本公司专业办理：
1、在读证明，学生卡，offer录取通知书
2、学校原版毕业证成绩单（1:1制作，烫金、烫银、钢印、防伪光标等工艺无缝对接）
3、真实使馆认证（回国落户、购买免税车无忧，创业享受国家优惠政策等）
4、真实教育部认证（永久存档，真实可查。国企、银行、公务员等事业单位不再是问题）
不成功不收费，您的忧愁不再是忧愁
联系微信:Alanxlrz
QQ:675262361",Ajman,,可以量深浅的爱是贫乏的,0,0,0,11,0,1,1,0,0,1,1
8190,胡雅翀,请问有没有明天往返去伦敦的卡普？,江西,景德镇,"TMZYW<span class=""emoji emoji2764""></span>️",28,4,2,0,9,0,1,5,6,1,1
8210,恒泰-李莉,22岁当镇长，25岁当市委书记，26岁省委书记，这个年轻人...,,,0,0,0,0,0,0,1,1,0,0,1,1
8224,A衣件钟情👗,【58同城】这位美女家的女装、鞋子非常漂亮和时尚，而且价格又实惠。放心的商家大家值得拥有,Ontario,Markham,带娃回复慢请谅解,0,0,0,8,0,1,1,0,0,1,1
8225,好人一生平安,"6折接：uber eats 外卖🍕🍟🍺
4折接：uber 美国地区 🚗
5折接：uber 英法意 澳加 

7折代购：国外网上购物！📱 👗 💄 👠 👜 ⌚️ 💻 只要7折！！！！

【国外各种缴费】
学费，罚单，话费，网费
垃圾费，房租，贷款，保险，任何有账单的费用…………水族馆 CN Tower 动物园 博物馆 美术馆 等等其他门票

6折……6折……。 ",北京,大兴,信誉第一'保证完成任务,0,0,0,10,1,1,1,0,0,1,1
8226,加拿大科技学院4168337666,"政府全额资助EI高就业率第二职业课程：1）私人护理专业 Personal Support Worker ，2） 幼教助理专业  Early Childcare Assistant 
近期新班开课，
每科前五名存特殊有优惠，欢迎大家报名参加学习！加拿大科技学院 416-833-7666",Ontario,Toronto,政府资助EI第二职业大专，职业证书培训就业辅导！,2,0,0,20,2,1,1,1,1,0,0
8232,HENRY😀HERLAND,大胆 | 敢摸公主屁屁！ 一个色男搞垮一年诺贝尔文学奖…,,,0,0,0,0,0,0,1,1,0,0,1,1
8237,A@全球特价机票-小彭：15910319430,"经常国外出差，每天飞来飞去，如果您想要一个私人订机票助理，请联系我，我们掌握一手票价资源，总比市场低一点，全球226个国家，2000多个目的地城市的特价机票信息，让每个人在这里都能买到便宜的商务舱头等舱机票，我们只售国际机票，因为专注，所以专业！！ ​如果可以帮助您可以联系我
微信：15910319430",北京,,近期微信收信息延迟 如没回您信息 请来电联系15910319430,0,11,2,20,0,1,0,1,1,0,0
8250,宇博,Lisa's Cosmetic春季开仓特卖，低至2折！海量品牌化妆品，香水，眼镜，包包等,,,0,0,0,0,0,0,1,1,0,0,1,1
8253,免收入证明房贷broker,@所有人：需要做楼花预批信和房屋贷款的请联系我6475020699。收入不够，我们可以包装，大小银行都可以。谢谢。,,,免收入证明房屋贷款 broker ,6,0,2,9,0,0,1,1,1,1,1
8262,Fio🎀Sama,"你好，我是VIBE·MAKEUP LAB的加拿大地区总代理经销商。这是国内一个全新的彩妆品牌，目前主打成分天然的蜂蜡唇釉。上市不到五个月已经售出超30万支唇釉，世界范围内超过800位/家的合作经销商，这些数字都在日益增长。我们前不久进驻加拿大，正在诚邀世界各地的合作伙伴。
你可以是实体店主，为你的店增添一份收入；
你可以是微商电商，让你的产业链更加多样化；
你可以是上班族，一不小心副业收入会多过主业；
你可以是在家带孩子的宝妈，动起来千万不要和世界脱节；
你可以是还在上学的小可爱，相信我销售经验会是一笔非物质且可贵的财富；
你可以是任何人，只要你对美有期待，我们的故事里就会有你的名字。如果你对我们的产品感兴趣，我们可以进一步约谈。",四川,成都,"VIBE蜂蜡唇釉总代<span class=""emoji emoji1f449""></span>🏻全球招代理",28,4,2,11,9,0,1,5,6,1,1
8285,李宗,1,,,0,0,0,0,0,0,1,1,0,0,1,1
8286,3-7折国际商务机票,"热销全球特价机票

有3-7折头等舱和商务舱，经济舱价格优惠！

诚信服务 ！微信实时沟通  实时关注价格   即时确认 免费预定位置 对公转账 

联系电话:13581842703（同微信）",,,先出票后付款，安全无忧，公司收款,0,0,0,14,2,0,1,0,0,0,1
8291,天青色等烟雨,读者福利：超美味肉干免费送！三种100%纯自然肉质任选！,,,0,0,0,0,0,0,1,1,0,0,1,1
8293,MaryZhang,我明天过来按摩，几点可以？,Ontario,Markham,多伦多金瑞地产,0,0,0,7,0,0,1,0,0,1,1
8303,吃鱼聪明,求周日6号晚上七八点钟多伦多接机的车 最好能送到伦敦 不方便送到186出口也可以 一人一箱,,,The past cannot be changed,22,0,4,0,0,1,1,5,5,1,1
8308,YingLi(李颖),@Sarah Gong at sea两天不值为什么啊[呲牙]普及下邮轮知识 还没做过我,,,SunLife金融理财（基金，教育，退休）及保险（人寿，健康，团体,7,0,0,19,7,0,1,1,1,1,1
8309,tuoqo98,办理留学生毕业証、学历、教育部认証 (真实存档）+v信:banxue2014,British Columbia,North Vancouver,Purpl Lycoeis radiate,19,0,2,0,0,1,1,3,3,1,1
8311,澳门龙翔控股一蔡鑫,如何拿信用卡背后3-45倍贷款，如何用1万贷到300万，征信不良如何下贷款，终极财富秘密教你如何操作~,北京,西城,0,0,0,0,0,0,1,1,0,0,1,1
8317,LindaT,1,,,0,0,0,0,0,0,1,1,0,0,1,1
8318,Esther,@XH 给出的那些赔,,,0,0,0,0,0,0,1,1,0,0,1,1
8335,斯基兔,@2.11Sub3.22Ass4.25Dip 你现在还是在dip吗？,四川,成都,0,0,0,0,0,0,1,1,0,0,1,1
8354,蒲公英,@WenXiuXuan 诚鑫屋顶：647-625-6288,Ontario,Toronto,无以言退,0,0,0,4,0,1,1,0,0,1,1
8359,escape,求大学附近卡普,,,成熟即克制。,0,0,0,5,1,1,1,0,0,1,1
8369,韵,@Esther 你们是做屋顶业务的吗？,,,0,0,0,0,0,0,1,1,0,0,1,1
8372,扔垃圾，床，櫃，冰箱，清掉。來,1,,,掉垃圾，床，櫃 流動垃圾車,0,0,1,10,2,1,1,0,0,1,1
8389,A-xiao国际快递,"国际空运，海运，铁运
DHL国际速递,全球派送到门
承运：
衣服👔鞋子👟化妆品💄
电子📱电器📺护肤品🍑
包包👜书籍📒食品🍞
药品💊仿牌等等......
免费淘宝天猫等电商平台
代购💻代收📦拍照📷点数
打包🚪集运👝追踪🚚派送
高时效高通关,全球派送到门
多种渠道可选🌍欢迎咨询 欢迎骚扰",广东,深圳,0,0,0,0,0,0,1,1,0,0,0,1
8391,星龙屋顶，地下室补漏6479363880,"星龙🐲专业屋顶、地下室补漏1️⃣8️⃣周年庆辛运大抽奖💵💵💵💵💵💵💵💵

    [太阳]屋顶修补$400起
    ❇清理水槽$100起
    🔧修补水槽$200起
    💧地下室补漏$600起

    🏡地下室5月做补漏
     打9️⃣折

【凡是在4/9～5/9时间内修补屋顶或清理水槽的房东即可有机会抽取💵500加币现金‼️‼️】

*一等奖1人: 现金$500*
*二等奖1人: 大统华$100Gift Card*
*三等奖1人: Tim Hortons $50 Gift Card*

5月10日中午12点在微信上公布获奖者抽取的号码

 热线电话📞️6479363880 

🐲星龙祝您生活愉快～",,,"微信卡，不能及时回复，请短信或电话<span class=""emoji emoji260e""></span>️6479363880",24,13,2,15,11,0,0,5,6,1,0
